rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,
05/25/2025,21:17:55.20,-6.35,966.80,2.44,1.19,2.04,-1.40,
05/25/2025,21:17:55.22,-6.35,981.45,5.86,2.87,0.70,-1.65,
05/25/2025,21:17:55.24,-11.23,979.98,3.91,1.95,1.83,-6.68,
05/25/2025,21:17:55.26,-12.70,965.82,-6.84,0.79,1.34,-4.02,
05/25/2025,21:17:55.28,-4.39,978.03,-0.49,1.07,4.36,-3.41,
05/25/2025,21:17:55.30,-13.18,974.61,-3.91,-1.07,2.32,2.47,
05/25/2025,21:17:55.35,0.00,972.17,9.77,0.85,2.04,-3.99,
05/25/2025,21:17:55.37,-5.37,983.40,0.49,0.61,0.61,0.46,
05/25/2025,21:17:55.39,-17.58,981.93,3.42,2.44,3.60,-3.35,
05/25/2025,21:17:55.41,0.98,983.89,7.32,-0.91,3.02,2.26,
05/25/2025,21:17:55.43,-9.28,975.59,1.46,1.83,2.38,0.15,
05/25/2025,21:17:55.45,-2.44,973.63,-5.86,2.56,3.38,-1.37,
05/25/2025,21:17:55.47,-8.30,973.14,-9.77,-0.18,3.17,-0.09,
05/25/2025,21:17:55.49,-6.84,979.00,5.37,0.12,0.46,-2.41,
05/25/2025,21:17:55.51,-17.09,971.19,0.49,2.44,-1.01,1.37,
05/25/2025,21:17:55.53,-9.28,972.66,-3.91,1.68,0.21,3.14,
05/25/2025,21:17:55.55,-3.91,972.66,7.32,2.50,1.98,0.37,
05/25/2025,21:17:55.57,-11.23,982.91,7.81,1.55,2.50,0.21,
05/25/2025,21:17:55.59,-8.30,975.10,0.98,1.19,0.70,2.74,
05/25/2025,21:17:55.61,-12.70,978.52,1.46,0.09,1.37,1.04,
05/25/2025,21:17:55.63,-15.14,976.56,3.91,2.23,0.88,5.15,
05/25/2025,21:17:55.65,-14.16,971.68,2.44,1.04,2.07,-1.01,
05/25/2025,21:17:55.68,-13.18,974.12,6.35,0.15,1.71,0.61,
05/25/2025,21:17:55.70,-4.39,978.03,0.00,0.15,-0.15,-0.58,
05/25/2025,21:17:55.72,-5.86,979.49,9.28,1.89,3.23,-0.52,
05/25/2025,21:17:55.74,-1.46,987.30,-0.98,2.59,-0.06,1.98,
05/25/2025,21:17:55.76,-6.84,983.40,-1.95,2.87,1.65,-1.16,
05/25/2025,21:17:55.78,1.46,980.47,-6.35,1.98,4.39,-1.95,
05/25/2025,21:17:55.80,-3.42,980.96,-4.88,0.06,3.14,-2.50,
05/25/2025,21:17:55.82,-4.88,976.56,0.98,0.70,3.26,-1.89,
05/25/2025,21:17:55.87,-10.25,967.29,0.00,0.52,2.59,-2.26,
05/25/2025,21:17:55.89,-20.02,981.45,5.86,1.40,1.13,-1.31,
05/25/2025,21:17:55.91,-12.70,975.59,-10.25,1.95,2.62,-1.80,
05/25/2025,21:17:55.93,-16.60,978.52,-1.95,1.07,1.95,-1.13,
05/25/2025,21:17:55.95,2.44,979.00,11.72,2.44,2.01,-1.68,
05/25/2025,21:17:55.97,-7.32,977.54,-9.77,2.16,0.03,-2.59,
05/25/2025,21:17:55.99,-14.65,986.33,-3.42,2.71,1.10,-1.07,
05/25/2025,21:17:56.01,-14.65,973.14,-12.70,1.98,1.65,2.47,
05/25/2025,21:17:56.03,0.98,977.54,0.00,2.68,1.04,-3.96,
05/25/2025,21:17:56.05,-8.79,983.40,-2.44,1.86,2.35,-1.07,
05/25/2025,21:17:56.07,-8.79,976.56,-4.88,2.38,3.69,-0.88,
05/25/2025,21:17:56.09,-5.37,973.14,-0.98,3.17,0.98,1.86,
05/25/2025,21:17:56.11,-13.67,983.89,0.00,0.15,1.77,0.24,
05/25/2025,21:17:56.13,-6.35,977.05,15.14,2.38,1.77,-0.09,
05/25/2025,21:17:56.15,-12.70,982.42,14.16,3.66,4.21,-1.10,
05/25/2025,21:17:56.17,-11.72,977.05,4.39,2.84,2.32,2.29,
05/25/2025,21:17:56.19,-4.39,987.30,0.49,1.86,-0.79,-0.58,
05/25/2025,21:17:56.21,-0.98,987.30,14.65,1.46,1.16,0.27,
05/25/2025,21:17:56.23,-0.98,977.05,9.77,1.16,-0.21,-2.74,
05/25/2025,21:17:56.25,-0.49,975.59,7.32,1.83,1.19,-0.24,
05/25/2025,21:17:56.27,-4.39,979.49,2.93,1.31,-0.03,-0.40,
05/25/2025,21:17:56.29,-11.72,988.28,-0.98,1.52,2.68,-0.30,
05/25/2025,21:17:56.31,-13.18,969.24,3.42,2.59,2.96,-1.59,
05/25/2025,21:17:56.33,-0.98,980.96,5.37,3.63,0.40,1.37,
05/25/2025,21:17:56.39,-18.55,977.54,1.46,2.32,-0.76,-1.52,
05/25/2025,21:17:56.41,-5.86,973.14,1.46,0.06,2.59,-0.09,
05/25/2025,21:17:56.43,-25.39,980.47,10.25,0.46,2.04,-0.30,
05/25/2025,21:17:56.45,-5.86,979.98,12.70,3.26,1.40,0.73,
05/25/2025,21:18:12.31,-19.53,978.03,8.30,1.89,1.65,-2.20,
05/25/2025,21:18:12.37,-7.81,980.96,1.95,0.91,4.09,1.16,
05/25/2025,21:18:12.39,-11.72,967.77,8.30,0.55,2.44,-0.34,
05/25/2025,21:18:12.41,-8.30,975.10,7.32,-0.09,1.52,-3.08,
05/25/2025,21:18:12.43,-1.95,969.24,5.86,1.74,1.71,-0.79,
05/25/2025,21:18:12.45,-8.79,971.68,6.84,2.62,1.10,-2.07,
05/25/2025,21:18:12.47,-2.93,980.47,-0.98,0.79,1.55,-3.02,
05/25/2025,21:18:12.49,-18.55,977.54,8.79,2.53,2.10,1.74,
05/25/2025,21:18:12.51,-10.74,984.38,9.77,0.37,4.39,-1.25,
05/25/2025,21:18:12.53,-16.60,977.05,6.84,0.64,1.55,-2.16,
05/25/2025,21:18:12.55,-11.23,971.19,0.49,2.35,0.49,-1.25,
05/25/2025,21:18:12.57,-2.44,968.26,2.93,2.13,1.01,-1.46,
05/25/2025,21:18:12.59,-7.81,983.40,6.84,1.62,1.04,1.01,
05/25/2025,21:18:12.61,-3.42,976.56,5.37,2.35,1.92,-4.05,
05/25/2025,21:18:12.63,-21.48,973.14,5.37,2.26,0.40,-0.85,
05/25/2025,21:18:12.65,-9.77,984.86,1.46,1.89,2.74,0.58,
05/25/2025,21:18:12.67,-4.39,980.96,-4.39,0.52,0.30,0.46,
05/25/2025,21:18:12.69,-2.93,981.45,10.74,-0.24,1.40,-3.05,
05/25/2025,21:18:12.71,6.35,979.00,11.72,0.64,0.85,-2.47,
05/25/2025,21:18:12.73,-12.70,984.38,11.23,0.55,0.88,-1.52,
05/25/2025,21:18:12.75,-4.88,987.79,9.77,2.99,1.89,0.43,
05/25/2025,21:18:12.77,-6.35,983.40,-2.44,2.07,3.63,-0.95,
05/25/2025,21:18:12.79,-6.35,979.00,5.37,2.38,2.56,1.89,
05/25/2025,21:18:12.81,-4.39,974.61,7.81,0.24,3.48,-0.67,
05/25/2025,21:18:12.83,-16.60,980.47,10.25,-0.06,0.91,-2.01,
05/25/2025,21:18:12.88,-2.93,984.38,-1.95,0.12,1.40,-0.67,
05/25/2025,21:18:12.90,-13.18,972.66,0.49,2.50,3.69,-0.52,
05/25/2025,21:18:12.92,-4.88,986.82,5.37,4.18,1.34,-0.88,
05/25/2025,21:18:12.94,-13.18,985.84,-8.79,2.16,0.91,-1.25,
05/25/2025,21:18:12.96,-12.70,969.73,9.77,1.04,2.68,0.70,
05/25/2025,21:18:12.98,-18.07,980.96,-2.93,2.47,0.85,1.80,
05/25/2025,21:18:13.00,-10.74,979.49,2.44,0.79,0.27,-0.43,
05/25/2025,21:18:13.02,-9.77,971.19,9.77,0.82,1.83,-1.43,
05/25/2025,21:18:13.04,-5.86,985.35,2.44,3.51,1.98,-1.89,
05/25/2025,21:18:13.06,-18.07,976.07,5.86,3.05,4.12,-1.62,
05/25/2025,21:18:13.08,-12.70,978.52,9.77,1.22,3.02,1.37,
05/25/2025,21:18:13.10,-14.16,979.00,8.79,1.59,2.01,-2.01,
05/25/2025,21:18:13.12,-19.04,978.52,-4.88,1.13,1.37,2.59,
05/25/2025,21:18:13.14,-7.32,979.49,8.79,3.11,1.65,-3.05,
05/25/2025,21:18:13.16,-16.60,979.98,3.91,3.48,1.01,1.10,
05/25/2025,21:18:13.18,-3.91,981.45,-3.42,3.57,3.23,-2.71,
05/25/2025,21:18:13.20,-1.46,967.29,5.37,2.29,0.00,-0.73,
05/25/2025,21:18:13.22,-17.58,971.19,13.67,0.15,2.35,-3.14,
05/25/2025,21:18:13.24,-2.44,967.29,1.46,-0.67,4.18,-0.49,
05/25/2025,21:18:13.26,-6.84,964.84,4.39,1.55,0.73,1.46,
05/25/2025,21:18:13.28,-6.35,979.49,1.46,0.85,1.10,2.84,
05/25/2025,21:18:13.30,-2.44,975.10,11.72,2.71,-1.31,-2.01,
05/25/2025,21:18:13.32,-27.83,973.14,8.30,0.73,0.55,-3.08,
05/25/2025,21:18:13.34,-9.77,980.96,8.30,1.71,0.67,-1.86,
05/25/2025,21:18:13.39,0.49,977.54,21.97,2.62,0.55,-1.46,
05/25/2025,21:18:13.41,-10.74,983.40,7.81,-0.21,0.18,-3.66,
05/25/2025,21:18:13.43,-25.39,979.00,-5.37,1.95,3.02,-2.84,
05/25/2025,21:18:13.45,-3.91,969.73,7.81,1.25,1.71,1.55,
05/25/2025,21:18:13.47,-19.53,977.54,12.70,-0.91,0.55,-1.16,
05/25/2025,21:18:13.49,-15.62,970.21,5.37,3.23,3.54,0.79,
05/25/2025,21:18:13.51,-3.91,980.96,-0.49,2.99,-2.99,0.70,
05/25/2025,21:18:13.53,-18.55,977.05,-1.95,2.93,2.74,1.01,
05/25/2025,21:18:13.55,-2.93,980.96,5.86,3.69,0.21,-0.06,
05/25/2025,21:18:13.57,-7.32,983.89,0.98,1.40,1.40,1.55,
05/25/2025,21:18:13.59,-11.72,988.77,-0.98,2.04,2.16,-3.78,
05/25/2025,21:18:13.62,-3.42,980.47,10.25,1.74,1.55,0.37,
05/25/2025,21:18:13.64,-4.39,985.35,19.53,0.27,3.05,-2.53,
05/25/2025,21:18:13.66,-3.42,970.21,-2.93,2.65,0.49,-2.26,
05/25/2025,21:18:13.68,-22.95,978.03,1.95,0.21,1.28,-1.62,
05/25/2025,21:18:13.70,-7.81,984.38,4.39,2.80,2.32,1.92,
05/25/2025,21:18:13.72,-8.30,979.98,1.46,-1.22,1.71,4.21,
05/25/2025,21:18:13.74,-13.67,994.63,0.49,1.01,1.83,-0.06,
05/25/2025,21:18:13.76,-8.30,980.47,7.32,2.71,2.71,-1.86,
05/25/2025,21:18:13.78,-3.91,971.68,10.25,0.76,2.04,-2.41,
05/25/2025,21:18:13.80,-2.93,978.52,8.79,1.22,3.54,-3.11,
05/25/2025,21:18:13.82,0.98,974.61,-8.30,3.29,1.49,-0.67,
05/25/2025,21:18:13.84,-8.79,971.19,-1.46,0.30,1.83,-1.25,
05/25/2025,21:18:13.86,-8.30,980.47,2.44,1.86,2.77,0.73,
05/25/2025,21:18:13.91,-8.30,990.23,1.95,0.82,0.15,-1.28,
05/25/2025,21:18:13.93,-14.65,983.40,6.35,0.95,2.84,-1.13,
05/25/2025,21:18:13.95,-22.95,968.75,-0.49,0.49,2.99,1.28,
05/25/2025,21:18:13.97,-26.86,966.80,7.81,2.38,2.44,-0.18,
05/25/2025,21:18:13.99,-4.88,989.26,-10.74,1.31,1.52,1.95,
05/25/2025,21:18:14.01,-21.00,987.30,-5.86,1.34,2.04,-2.23,
05/25/2025,21:18:14.03,2.44,965.33,2.93,1.25,4.39,0.73,
05/25/2025,21:18:14.05,-10.74,961.43,12.21,0.00,1.07,-1.80,
05/25/2025,21:18:14.07,-13.18,974.12,9.77,2.50,0.06,-1.80,
05/25/2025,21:18:14.09,-0.49,974.12,5.37,1.80,2.68,-2.04,
05/25/2025,21:18:14.11,-16.60,977.05,0.49,2.32,2.96,-2.47,
05/25/2025,21:18:14.13,-1.95,973.63,7.32,1.10,1.62,-1.49,
05/25/2025,21:18:14.15,-13.18,980.96,-1.46,1.13,2.84,-0.79,
05/25/2025,21:18:14.17,-5.37,961.43,7.32,1.31,1.40,1.83,
05/25/2025,21:18:14.19,1.95,986.33,9.77,1.55,2.01,-1.31,
05/25/2025,21:18:14.21,-7.81,984.38,9.77,1.86,1.10,-0.03,
05/25/2025,21:18:14.23,-9.28,987.79,-1.95,1.92,1.31,0.49,
05/25/2025,21:18:14.25,-11.72,984.38,6.35,2.65,1.83,1.52,
05/25/2025,21:18:14.27,-12.21,971.68,-3.42,3.11,1.37,1.01,
05/25/2025,21:18:14.29,-6.35,971.19,0.98,0.70,2.87,-1.13,
05/25/2025,21:18:14.31,-16.11,978.03,5.37,1.40,3.69,-2.56,
05/25/2025,21:18:14.33,-7.81,975.10,-0.98,2.29,0.55,-1.59,
05/25/2025,21:18:14.35,-14.65,975.10,2.44,2.53,1.59,-0.95,
05/25/2025,21:18:14.37,-7.81,975.59,2.44,0.88,2.26,-1.07,
05/25/2025,21:18:14.42,-2.93,978.52,9.28,-1.40,1.74,-1.55,
05/25/2025,21:18:14.44,-16.11,980.47,9.28,-1.34,1.77,0.43,
05/25/2025,21:18:14.46,-16.11,986.82,10.74,2.53,1.43,-2.10,
05/25/2025,21:18:14.48,-14.65,981.93,10.25,2.35,-0.46,-1.49,
05/25/2025,21:18:14.50,-8.79,981.93,4.39,0.00,1.01,-1.25,
05/25/2025,21:18:14.52,-6.84,983.89,10.74,2.29,2.80,1.68,
05/25/2025,21:18:14.54,-4.88,983.89,0.98,0.91,0.76,-0.88,
05/25/2025,21:18:14.56,-14.65,984.86,3.91,2.29,4.12,-1.71,
05/25/2025,21:18:14.58,-19.04,968.75,2.93,0.64,2.26,-1.71,
05/25/2025,21:18:14.60,-17.09,981.93,1.95,1.55,1.01,0.37,
05/25/2025,21:18:14.62,-15.14,977.54,8.30,1.62,3.90,-2.23,
05/25/2025,21:18:14.64,-18.55,964.84,7.81,3.57,2.59,2.62,
05/25/2025,21:18:14.66,-1.95,977.54,4.88,-0.06,0.70,-0.37,
05/25/2025,21:18:14.68,-13.18,983.89,5.37,1.28,1.62,-2.20,
05/25/2025,21:18:14.70,-7.32,969.24,10.25,1.55,0.06,-2.38,
05/25/2025,21:18:14.72,0.49,979.00,13.67,1.13,2.59,-0.58,
05/25/2025,21:18:14.74,-9.77,979.00,5.86,1.28,2.96,-1.31,
05/25/2025,21:18:14.76,-17.09,978.03,7.81,2.84,0.88,2.44,
05/25/2025,21:18:14.78,-7.32,980.47,12.21,0.70,2.35,-3.17,
05/25/2025,21:18:14.80,-11.72,973.63,0.98,-0.27,2.53,0.76,
05/25/2025,21:18:14.82,-10.25,982.91,4.88,3.38,3.51,-2.10,
05/25/2025,21:18:14.84,-2.93,978.52,2.44,2.96,0.67,0.18,
05/25/2025,21:18:14.86,-2.44,977.05,-5.86,0.58,0.55,0.00,
05/25/2025,21:18:14.88,-15.14,978.03,-4.39,1.62,-0.55,-0.40,
05/25/2025,21:18:14.93,-8.30,974.12,6.35,2.04,-1.34,-0.18,
05/25/2025,21:18:14.95,-9.28,983.40,7.81,4.33,4.63,-0.34,
05/25/2025,21:18:14.97,-3.91,973.14,-4.39,2.20,2.13,1.98,
05/25/2025,21:18:14.99,-9.77,980.96,-7.32,1.01,1.98,-0.82,
05/25/2025,21:18:15.01,-15.62,964.36,0.49,2.59,1.65,0.85,
05/25/2025,21:18:15.03,-5.86,969.24,8.79,-0.12,1.89,-1.49,
05/25/2025,21:18:15.05,0.49,979.00,7.32,-0.55,1.80,0.06,
05/25/2025,21:18:15.07,-5.86,985.35,4.39,2.13,-0.64,-0.15,
05/25/2025,21:18:15.09,-2.44,975.10,4.39,1.28,0.64,-0.67,
05/25/2025,21:18:15.11,9.77,972.66,4.88,1.22,1.37,-1.28,
05/25/2025,21:18:15.13,-9.28,980.96,5.37,0.37,3.41,-1.40,
05/25/2025,21:18:15.15,-4.88,980.47,-4.88,1.34,3.66,-2.77,
05/25/2025,21:18:15.17,-21.48,970.70,13.67,1.59,1.52,2.47,
05/25/2025,21:18:15.19,0.00,977.05,12.70,0.88,2.23,-1.98,
05/25/2025,21:18:15.21,-11.72,969.24,0.98,2.29,2.07,-0.88,
05/25/2025,21:18:15.23,5.37,970.70,8.30,1.95,-0.91,0.06,
05/25/2025,21:18:15.25,-4.39,985.84,11.72,1.13,2.77,-0.06,
05/25/2025,21:18:15.27,-7.81,977.05,13.67,1.49,1.22,1.37,
05/25/2025,21:18:15.29,-10.25,977.54,10.25,2.29,3.41,0.46,
05/25/2025,21:18:15.31,10.74,989.26,0.00,0.67,1.16,-0.52,
05/25/2025,21:18:15.33,2.44,990.72,8.30,-0.27,0.58,-1.52,
05/25/2025,21:18:15.35,9.28,970.21,4.39,0.30,1.98,-0.52,
05/25/2025,21:18:15.37,-21.00,974.61,3.42,1.71,1.22,-0.82,
05/25/2025,21:18:15.39,-5.37,984.86,-0.49,-0.06,1.62,-0.76,
05/25/2025,21:18:15.44,-17.09,984.86,1.95,2.65,2.01,-0.03,
05/25/2025,21:18:15.46,-5.86,981.93,-5.37,2.04,1.25,-3.20,
05/25/2025,21:18:15.48,-11.72,976.07,2.93,-0.43,2.35,-0.43,
05/25/2025,21:18:15.50,-3.42,964.84,7.32,2.32,1.89,0.30,
05/25/2025,21:18:15.52,-12.21,977.05,11.23,1.37,0.37,-0.61,
05/25/2025,21:18:15.54,-16.11,979.00,3.91,0.49,1.40,-0.67,
05/25/2025,21:18:15.56,5.37,976.56,6.84,1.46,2.07,-0.12,
05/25/2025,21:18:15.58,-17.58,972.66,2.93,0.43,1.86,-2.84,
05/25/2025,21:18:15.60,4.88,967.29,10.25,1.22,1.98,0.61,
05/25/2025,21:18:15.62,-10.74,981.93,3.42,2.74,2.44,-2.59,
05/25/2025,21:18:15.64,-6.35,981.45,-4.88,2.01,2.13,-1.71,
05/25/2025,21:18:15.66,-14.16,970.21,4.88,2.68,2.47,-2.53,
05/25/2025,21:18:15.68,-10.25,977.05,1.46,0.82,1.86,-1.95,
05/25/2025,21:18:15.70,0.49,986.33,-4.88,2.68,3.14,1.31,
05/25/2025,21:18:15.72,-10.74,987.30,0.98,0.79,0.82,1.10,
05/25/2025,21:18:15.75,-2.93,977.05,1.46,1.80,0.98,-2.53,
05/25/2025,21:18:15.77,-11.23,989.26,10.25,2.01,0.67,-2.13,
05/25/2025,21:18:15.79,-10.74,983.89,2.93,2.41,0.98,0.64,
05/25/2025,21:18:15.81,-12.70,985.84,12.21,1.49,1.98,-1.89,
05/25/2025,21:18:15.83,-47.85,827.15,34.67,-0.21,4.39,-1.25,
05/25/2025,21:18:15.85,0.98,974.61,-16.60,0.58,1.22,1.16,
05/25/2025,21:18:15.87,-7.81,982.91,2.44,2.50,1.89,-3.60,
05/25/2025,21:18:15.89,-10.25,986.33,6.84,3.87,1.89,-0.52,
05/25/2025,21:18:15.96,-7.81,968.75,9.28,3.02,0.12,-2.23,
05/25/2025,21:18:15.98,-9.77,973.63,3.91,0.40,3.45,2.44,
05/25/2025,21:18:16.00,-50.29,1039.06,-55.66,-0.18,-0.24,-1.95,
05/25/2025,21:18:16.02,-9.28,1022.46,22.95,0.70,2.99,-0.70,
05/25/2025,21:18:16.04,4.88,974.12,-3.91,0.30,2.13,-1.16,
05/25/2025,21:18:16.06,-3.42,970.70,10.74,1.65,5.27,1.10,
05/25/2025,21:18:16.08,2.93,981.45,12.21,2.20,0.30,-1.07,
05/25/2025,21:18:16.10,-1.46,980.47,10.74,0.61,2.35,-2.29,
05/25/2025,21:18:16.12,-9.28,970.21,-0.49,0.27,2.29,-1.68,
05/25/2025,21:18:16.14,-2.93,971.68,1.46,0.18,3.29,0.00,
05/25/2025,21:18:16.17,-21.48,986.33,14.16,2.47,1.34,-0.43,
05/25/2025,21:18:16.19,-2.44,978.03,5.86,2.74,-0.79,-0.61,
05/25/2025,21:18:16.21,2.93,965.82,9.28,0.40,-0.34,-2.13,
05/25/2025,21:18:16.23,-9.28,985.35,4.39,0.95,1.65,2.07,
05/25/2025,21:18:16.25,-10.25,983.89,1.46,2.20,-0.43,-0.79,
05/25/2025,21:18:16.27,-7.81,983.40,6.35,-0.24,1.80,2.56,
05/25/2025,21:18:16.29,-4.39,976.56,-5.86,1.46,3.48,-0.46,
05/25/2025,21:18:16.31,-16.60,978.52,11.72,1.34,0.67,-0.88,
05/25/2025,21:18:16.33,-7.81,979.98,7.32,2.20,2.68,0.79,
05/25/2025,21:18:16.35,-17.09,977.54,7.32,2.26,-0.67,0.37,
05/25/2025,21:18:16.37,-11.23,969.73,2.44,1.25,1.04,0.76,
05/25/2025,21:18:16.39,-4.39,971.19,3.91,1.68,1.83,-1.59,
05/25/2025,21:18:16.41,-3.42,978.03,5.86,1.49,3.20,-2.80,
05/25/2025,21:18:16.46,-0.49,986.33,-6.84,1.71,0.82,0.67,
05/25/2025,21:18:16.48,-19.04,979.98,2.44,1.86,4.12,-0.73,
05/25/2025,21:18:16.50,6.84,970.70,6.35,1.65,4.30,0.98,
05/25/2025,21:18:16.52,-11.72,972.66,10.74,0.55,1.65,1.65,
05/25/2025,21:18:16.54,-6.35,971.19,0.00,0.67,2.50,-0.09,
05/25/2025,21:18:16.56,-6.84,974.12,-3.42,-0.06,3.45,1.01,
05/25/2025,21:18:16.58,-1.95,976.56,9.28,1.25,2.50,-0.98,
05/25/2025,21:18:16.60,-8.79,984.38,1.46,1.65,0.55,1.10,
05/25/2025,21:18:16.62,-4.88,978.52,2.93,2.50,0.73,1.37,
05/25/2025,21:18:16.64,-13.67,977.54,0.49,2.47,1.55,1.65,
05/25/2025,21:18:16.66,-26.86,975.59,0.49,0.82,0.85,1.07,
05/25/2025,21:18:16.68,-9.77,983.89,4.88,2.38,1.86,1.04,
05/25/2025,21:18:16.70,-4.39,984.86,12.70,0.00,4.94,0.12,
05/25/2025,21:18:16.72,-4.88,984.38,11.72,1.95,0.67,-1.49,
05/25/2025,21:18:16.74,-14.65,973.14,9.77,2.56,1.92,-0.18,
05/25/2025,21:18:16.76,-5.86,972.66,1.46,1.89,1.40,-1.25,
05/25/2025,21:18:16.78,-2.93,967.29,7.81,1.68,0.49,-2.20,
05/25/2025,21:18:16.80,0.00,981.93,-0.98,4.02,1.98,-1.16,
05/25/2025,21:18:16.82,-3.42,987.79,-3.42,1.49,1.49,-2.04,
05/25/2025,21:18:16.84,-12.21,973.63,10.25,3.23,3.38,-2.16,
05/25/2025,21:18:16.86,3.91,982.42,4.88,0.24,2.04,-0.73,
05/25/2025,21:18:16.88,-9.77,961.91,12.70,1.40,2.26,-1.13,
05/25/2025,21:18:16.90,-11.72,977.05,6.84,2.71,1.89,0.43,
05/25/2025,21:18:16.92,-9.28,988.28,-1.95,1.40,0.24,1.83,
05/25/2025,21:18:16.97,-17.58,976.07,3.91,0.49,2.90,1.98,
05/25/2025,21:18:16.99,-5.37,971.19,7.81,1.37,3.38,2.26,
05/25/2025,21:18:17.01,0.98,980.47,1.46,2.74,2.47,-1.07,
05/25/2025,21:18:17.03,-14.65,985.35,-1.95,2.01,2.38,-1.01,
05/25/2025,21:18:17.05,-16.11,976.07,10.74,3.99,3.54,0.98,
05/25/2025,21:18:17.07,-13.18,976.07,1.95,0.40,-0.64,3.99,
05/25/2025,21:18:17.09,-14.65,980.47,-1.46,1.04,1.52,0.00,
05/25/2025,21:18:17.11,-6.35,982.42,6.84,1.34,2.84,0.79,
05/25/2025,21:18:17.13,-8.30,982.91,-1.95,2.32,0.88,-0.73,
05/25/2025,21:18:17.15,-6.84,985.35,4.88,2.41,2.44,0.24,
05/25/2025,21:18:17.17,-4.39,989.75,-7.32,0.00,0.85,-3.54,
05/25/2025,21:18:17.19,-2.44,969.24,1.46,2.35,-0.15,-2.10,
05/25/2025,21:18:17.21,-12.70,984.38,19.04,2.74,1.68,-0.27,
05/25/2025,21:18:17.23,-17.58,979.49,6.84,1.59,0.85,-3.20,
05/25/2025,21:18:17.25,-8.79,974.61,2.44,1.59,3.11,2.68,
05/25/2025,21:18:17.27,-23.93,988.77,1.95,1.31,1.77,-0.64,
05/25/2025,21:18:17.29,-5.37,975.59,2.93,0.43,0.49,0.55,
05/25/2025,21:18:17.31,-4.39,974.61,0.98,2.38,2.32,1.46,
05/25/2025,21:18:17.33,-6.35,991.70,3.42,3.69,0.24,0.27,
05/25/2025,21:18:17.35,-7.32,977.05,17.09,1.65,0.98,-0.58,
05/25/2025,21:18:17.37,-6.84,968.26,8.30,1.59,0.40,-0.40,
05/25/2025,21:18:17.39,-15.14,976.56,-2.44,1.40,3.26,-3.66,
05/25/2025,21:18:17.41,-1.46,972.17,13.18,1.40,1.80,-0.21,
05/25/2025,21:18:17.43,-13.18,978.52,11.72,1.83,2.99,0.40,
05/25/2025,21:18:17.48,-15.62,984.38,7.81,0.46,3.54,-0.12,
05/25/2025,21:18:17.50,-4.88,979.49,-2.93,4.18,1.22,2.41,
05/25/2025,21:18:17.52,-6.35,983.40,9.77,1.95,0.73,-0.49,
05/25/2025,21:18:17.54,-15.62,977.05,7.32,2.80,0.55,-3.69,
05/25/2025,21:18:17.56,-10.25,985.35,13.18,2.04,3.17,-1.49,
05/25/2025,21:18:17.58,-3.42,976.07,4.88,0.27,3.48,-1.80,
05/25/2025,21:18:17.60,-17.09,985.84,10.74,1.77,0.37,0.15,
05/25/2025,21:18:17.62,2.44,981.45,3.91,1.04,2.44,-0.21,
05/25/2025,21:18:17.64,-16.60,974.12,-5.86,1.92,-0.18,-0.24,
05/25/2025,21:18:17.66,-3.42,978.52,3.91,-0.03,2.80,0.24,
05/25/2025,21:18:17.68,-6.35,979.00,-0.98,1.28,-0.03,-0.18,
05/25/2025,21:18:17.70,-13.67,979.49,14.16,0.76,0.70,-3.20,
05/25/2025,21:18:17.72,-11.23,981.93,6.35,0.82,1.40,-3.81,
05/25/2025,21:18:17.74,-10.25,979.00,9.28,1.62,-0.82,-1.52,
05/25/2025,21:18:17.76,-6.84,965.33,4.88,1.22,2.47,2.07,
05/25/2025,21:18:17.78,-7.32,984.86,4.39,1.95,1.71,0.43,
05/25/2025,21:18:17.80,-7.81,984.38,5.37,-0.24,1.98,0.85,
05/25/2025,21:18:17.82,-17.58,982.42,-12.70,3.32,0.55,0.55,
05/25/2025,21:18:17.84,-9.77,987.79,5.37,1.04,1.59,0.52,
05/25/2025,21:18:17.86,-2.93,969.24,-2.93,1.86,1.86,-1.01,
05/25/2025,21:18:17.88,-3.91,991.21,3.42,2.80,1.77,-0.21,
05/25/2025,21:18:17.90,-6.84,970.70,4.88,0.00,1.01,-0.91,
05/25/2025,21:18:17.92,-15.14,984.38,0.00,2.16,1.74,-1.71,
05/25/2025,21:18:17.94,-4.88,976.56,9.28,0.85,0.40,-1.13,
05/25/2025,21:18:18.00,-1.46,979.49,9.28,1.95,2.16,0.82,
05/25/2025,21:18:18.02,-18.07,970.70,8.30,2.96,0.40,0.46,
05/25/2025,21:18:18.04,-5.37,980.96,-5.37,1.55,3.17,-0.82,
05/25/2025,21:18:18.06,-3.42,982.42,10.25,1.43,-1.49,-0.88,
05/25/2025,21:18:18.08,-13.67,977.05,4.88,1.07,2.01,-2.50,
05/25/2025,21:18:18.10,1.95,970.70,-8.30,0.55,2.20,-3.63,
05/25/2025,21:18:18.12,-20.51,984.86,12.70,0.64,1.95,-1.37,
05/25/2025,21:18:18.14,-9.28,973.63,16.60,1.22,1.80,-1.95,
05/25/2025,21:18:18.16,-7.81,971.68,5.86,4.85,2.84,0.67,
05/25/2025,21:18:18.18,-12.70,987.30,-0.49,-0.03,1.01,-4.57,
05/25/2025,21:18:18.20,2.44,978.52,2.93,2.90,2.41,-1.46,
05/25/2025,21:18:18.22,-3.91,976.07,2.93,-0.91,3.57,-2.80,
