rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,
05/25/2025,21:14:06.89,156.74,-290.04,-961.91,-0.37,33.08,9.18,
05/25/2025,21:14:06.91,180.18,-293.95,-969.73,-1.04,30.21,16.89,
05/25/2025,21:14:06.93,208.50,-289.55,-999.51,-2.29,68.57,26.10,
05/25/2025,21:14:06.95,207.52,-305.18,-923.34,-6.62,85.98,34.76,
05/25/2025,21:14:06.97,178.71,-306.64,-964.84,-2.04,54.24,32.13,
05/25/2025,21:14:06.99,239.75,-338.87,-1015.14,9.15,98.38,37.38,
05/25/2025,21:14:07.01,364.26,-275.39,-1205.08,43.66,171.40,50.34,
05/25/2025,21:14:07.03,253.42,-338.87,-775.88,73.90,238.17,52.87,
05/25/2025,21:14:07.05,352.54,-351.56,-718.26,60.52,164.02,52.99,
05/25/2025,21:14:07.07,421.88,-374.51,-928.71,63.63,173.81,49.30,
05/25/2025,21:14:07.09,417.48,-485.35,-1135.74,62.44,186.55,57.68,
05/25/2025,21:14:07.11,416.02,-416.02,-616.70,61.52,234.12,49.02,
05/25/2025,21:14:07.13,546.39,-444.34,-500.00,39.24,114.66,41.01,
05/25/2025,21:14:07.15,521.97,-536.13,-828.12,44.42,112.62,21.83,
05/25/2025,21:14:07.17,615.23,-520.02,-561.52,33.63,119.27,13.20,
05/25/2025,21:14:07.19,623.54,-522.46,-570.80,16.98,40.18,4.02,
05/25/2025,21:14:07.21,583.01,-513.18,-834.47,21.80,47.29,-1.89,
05/25/2025,21:14:07.23,652.83,-500.00,-611.33,47.38,140.09,-6.40,
05/25/2025,21:14:07.25,676.27,-502.93,-457.03,30.88,82.26,-3.35,
05/25/2025,21:14:07.27,715.33,-504.88,-435.06,11.59,0.30,5.82,
05/25/2025,21:14:07.32,671.39,-494.63,-504.39,-8.11,-14.88,-0.76,
05/25/2025,21:14:07.35,704.59,-507.32,-416.99,-12.04,-49.63,3.11,
05/25/2025,21:14:07.37,835.45,-376.46,-461.91,-43.29,-149.73,24.05,
05/25/2025,21:14:07.39,578.12,-412.60,-886.72,-67.04,-100.55,82.16,
05/25/2025,21:14:07.41,577.64,-469.24,-555.66,-36.62,11.37,59.42,
05/25/2025,21:14:07.43,411.62,-656.74,-698.73,-42.04,-33.41,50.15,
05/25/2025,21:14:07.45,400.39,-733.89,-697.27,-45.43,-24.82,33.29,
05/25/2025,21:14:07.47,561.04,-501.95,-663.09,-31.89,54.63,18.11,
05/25/2025,21:14:07.49,555.66,-579.59,-564.45,-50.03,36.65,8.26,
05/25/2025,21:14:07.51,564.45,-475.59,-622.07,-51.34,-17.99,-1.07,
05/25/2025,21:14:07.53,583.01,-498.05,-751.46,-44.15,-81.68,-7.41,
05/25/2025,21:14:07.55,665.53,-458.01,-656.25,-22.20,-190.67,5.46,
05/25/2025,21:14:07.57,390.14,-458.98,-809.08,-39.09,-302.71,0.58,
05/25/2025,21:14:07.59,319.34,-499.02,-917.48,-33.45,-226.62,-15.18,
05/25/2025,21:14:07.61,259.28,-504.39,-893.07,-21.68,-179.30,-15.18,
05/25/2025,21:14:07.63,232.91,-452.64,-858.89,-10.27,-194.85,-16.19,
05/25/2025,21:14:07.65,189.94,-473.14,-940.92,-8.17,-175.34,-12.35,
05/25/2025,21:14:07.67,80.08,-457.03,-922.85,-1.25,-139.21,-16.68,
05/25/2025,21:14:07.69,127.44,-433.59,-936.52,-11.77,-139.39,-29.27,
05/25/2025,21:14:07.71,128.91,-437.50,-954.59,-26.52,-127.10,-20.21,
05/25/2025,21:14:07.73,70.80,-427.25,-977.54,-18.90,-91.83,-17.96,
05/25/2025,21:14:07.75,94.24,-383.79,-900.39,-21.40,-63.45,-6.43,
05/25/2025,21:14:07.77,61.52,-411.62,-1018.55,-12.65,-24.51,12.26,
05/25/2025,21:14:07.83,-12.70,-437.99,-904.30,-4.57,11.83,41.59,
05/25/2025,21:14:07.85,-51.76,-417.97,-933.11,-0.91,0.85,28.05,
05/25/2025,21:14:07.87,33.69,-416.99,-914.06,4.12,7.53,19.12,
05/25/2025,21:14:07.89,22.95,-426.27,-962.89,8.90,24.18,13.93,
05/25/2025,21:14:07.91,73.24,-411.13,-934.57,5.34,30.70,16.01,
05/25/2025,21:14:07.93,57.62,-392.58,-906.74,5.85,28.54,12.23,
05/25/2025,21:14:07.95,11.72,-424.80,-1040.04,10.88,28.41,17.26,
05/25/2025,21:14:07.97,54.20,-413.57,-948.24,8.17,80.30,16.25,
05/25/2025,21:14:07.99,51.27,-401.37,-947.27,16.16,63.69,10.98,
05/25/2025,21:14:08.01,22.95,-449.71,-974.12,39.05,-24.66,5.40,
05/25/2025,21:14:08.03,86.43,-439.45,-948.73,53.69,-38.81,4.85,
05/25/2025,21:14:08.05,68.36,-458.01,-870.12,31.68,32.84,8.41,
05/25/2025,21:14:08.07,48.34,-476.07,-893.55,33.38,-4.30,6.16,
05/25/2025,21:14:08.09,41.02,-499.02,-911.62,38.26,-57.87,11.16,
05/25/2025,21:14:08.11,25.88,-488.77,-849.61,45.73,-100.67,19.54,
05/25/2025,21:14:08.13,-26.37,-530.76,-924.32,55.40,-154.36,22.71,
05/25/2025,21:14:08.15,-95.70,-505.37,-845.70,67.26,-184.66,26.65,
05/25/2025,21:14:08.17,-110.84,-552.73,-800.29,68.02,-191.25,29.15,
05/25/2025,21:14:08.19,-149.90,-377.44,-742.19,67.59,-230.00,25.52,
05/25/2025,21:14:08.21,-384.77,-558.59,-663.57,65.91,-239.12,-3.14,
05/25/2025,21:14:08.23,-368.16,-548.83,-729.49,8.05,-266.10,-22.07,
05/25/2025,21:14:08.25,-379.88,-610.35,-839.36,-30.91,-229.88,-16.83,
05/25/2025,21:14:08.27,-477.05,-524.90,-686.04,-47.20,-184.79,-27.16,
05/25/2025,21:14:08.29,-622.56,-495.12,-648.44,-73.93,-218.54,-42.68,
05/25/2025,21:14:08.34,-539.06,-491.21,-761.72,-95.03,-158.51,-57.50,
05/25/2025,21:14:08.36,-586.91,-584.96,-871.09,-59.79,-201.31,-22.38,
05/25/2025,21:14:08.38,-610.35,-536.13,-707.52,-16.37,-221.68,-5.15,
05/25/2025,21:14:08.40,-570.80,-267.09,347.66,-86.10,-291.07,26.98,
05/25/2025,21:14:08.42,-763.67,-489.75,-493.65,-98.99,-400.91,58.96,
05/25/2025,21:14:08.44,-947.75,-501.46,-466.80,-63.84,-297.07,32.68,
05/25/2025,21:14:08.46,-763.67,-473.63,-380.37,-43.63,-195.27,21.89,
05/25/2025,21:14:08.48,-906.25,-473.63,-380.37,-36.13,-140.91,24.27,
05/25/2025,21:14:08.50,-954.10,-465.82,-331.54,-7.41,-76.89,10.85,
05/25/2025,21:14:08.52,-916.02,-437.50,-196.29,-7.74,-132.07,-5.73,
05/25/2025,21:14:08.54,-822.75,-401.37,-161.13,-20.15,-74.85,-2.10,
05/25/2025,21:14:08.56,-859.86,-417.48,-183.59,-16.40,-50.55,10.30,
05/25/2025,21:14:08.58,-907.71,-436.52,-156.25,-1.77,-48.69,16.65,
05/25/2025,21:14:08.60,-926.76,-425.78,-75.20,-10.03,-61.34,13.66,
05/25/2025,21:14:08.62,-915.53,-471.19,-343.75,-8.84,-19.73,4.85,
05/25/2025,21:14:08.64,-808.11,-384.28,-125.49,-4.27,12.20,18.11,
05/25/2025,21:14:08.66,-958.50,-434.57,-63.96,-5.03,-2.65,27.07,
05/25/2025,21:14:08.68,-1022.95,-410.16,-74.71,-11.16,-16.10,10.73,
05/25/2025,21:14:08.70,-954.59,-388.18,-100.59,-3.35,-44.66,9.97,
05/25/2025,21:14:08.72,-960.45,-402.34,-89.84,-4.54,-52.29,1.10,
05/25/2025,21:14:08.74,-878.91,-381.35,-67.38,-13.11,-22.74,4.24,
05/25/2025,21:14:08.76,-963.38,-401.86,-30.27,-10.09,-7.84,12.41,
05/25/2025,21:14:08.78,-915.53,-408.20,-63.48,-10.76,9.51,9.51,
05/25/2025,21:14:08.80,-902.83,-363.77,-84.96,-6.83,25.64,20.37,
05/25/2025,21:14:08.85,-930.66,-375.00,-77.15,0.73,-30.46,2.87,
05/25/2025,21:14:08.87,-904.79,-358.40,-23.44,3.78,-23.99,3.11,
05/25/2025,21:14:08.89,-925.78,-344.24,-89.84,1.98,-20.18,9.12,
05/25/2025,21:14:08.91,-939.94,-390.62,-73.73,4.85,-27.38,0.98,
05/25/2025,21:14:08.93,-934.57,-368.16,-80.57,-1.59,-13.41,-2.93,
05/25/2025,21:14:08.95,-954.59,-341.80,-21.00,1.55,-16.86,-6.59,
05/25/2025,21:14:08.97,-929.69,-344.24,4.39,5.52,-11.77,-4.12,
05/25/2025,21:14:08.99,-940.43,-472.17,-249.02,6.89,-44.48,-2.16,
05/25/2025,21:14:09.01,-981.45,-388.67,31.74,7.71,-54.91,-10.49,
05/25/2025,21:14:09.03,-992.19,-369.14,41.50,5.00,-31.83,-20.95,
05/25/2025,21:14:09.05,-944.34,-387.21,106.93,-6.83,-71.10,-26.52,
05/25/2025,21:14:09.07,-915.04,-425.78,62.01,-15.06,-116.59,-43.17,
05/25/2025,21:14:09.09,-727.05,-444.82,-359.38,-6.22,-63.96,-35.09,
05/25/2025,21:14:09.11,-858.89,-416.02,31.74,5.06,-64.36,-21.95,
05/25/2025,21:14:09.13,-889.16,-405.27,101.07,-8.54,-32.44,-11.65,
05/25/2025,21:14:09.15,-862.30,-418.95,139.65,-2.41,10.73,-0.24,
05/25/2025,21:14:09.17,-1014.65,-488.28,85.45,-0.30,-71.43,-8.93,
05/25/2025,21:14:09.19,-860.84,-465.82,219.73,7.71,-71.46,-20.12,
05/25/2025,21:14:09.21,-859.38,-452.64,225.10,-6.68,-36.07,-13.11,
05/25/2025,21:14:09.23,-858.89,-463.87,216.80,-7.74,-18.08,-9.45,
05/25/2025,21:14:09.25,-834.47,-453.12,170.90,-2.77,4.63,-6.37,
05/25/2025,21:14:09.27,-781.25,-457.03,178.22,-4.97,32.71,6.83,
05/25/2025,21:14:09.29,-798.83,-440.92,155.76,-2.10,58.51,21.59,
05/25/2025,21:14:09.31,-874.02,-451.17,126.95,-3.38,102.59,33.57,
05/25/2025,21:14:09.36,-958.01,-396.00,77.15,-3.20,66.86,22.87,
05/25/2025,21:14:09.38,-922.85,-400.88,85.45,0.55,21.37,22.41,
05/25/2025,21:14:09.40,-964.84,-393.07,64.94,3.84,-8.60,25.06,
05/25/2025,21:14:09.42,-993.65,-391.11,62.01,0.70,-6.77,17.68,
05/25/2025,21:14:09.44,-797.85,-399.90,-48.34,2.38,-9.09,15.18,
05/25/2025,21:14:09.46,-841.80,-355.96,-32.71,11.25,38.45,43.29,
05/25/2025,21:14:09.48,-1005.37,-373.05,95.70,12.35,48.17,39.02,
05/25/2025,21:14:09.50,-1021.97,-372.56,99.61,11.46,42.01,25.73,
05/25/2025,21:14:09.52,-976.07,-361.33,62.01,2.65,25.61,17.56,
05/25/2025,21:14:09.54,-892.58,-347.66,-40.53,-2.16,54.94,16.25,
05/25/2025,21:14:09.56,-948.24,-314.45,-6.84,0.76,58.54,21.31,
05/25/2025,21:14:09.58,-947.75,-321.78,-78.12,0.58,38.60,18.57,
05/25/2025,21:14:09.60,-868.65,-320.80,-62.50,5.82,73.38,31.28,
05/25/2025,21:14:09.62,-1018.55,-323.73,-61.52,1.13,70.06,30.85,
05/25/2025,21:14:09.64,-1027.34,-278.81,-28.32,2.93,41.13,16.71,
05/25/2025,21:14:09.66,-1067.38,-330.57,-53.22,7.32,-8.14,1.68,
05/25/2025,21:14:09.68,-942.87,-289.55,-84.96,-5.58,-12.80,-3.38,
05/25/2025,21:14:09.70,-931.64,-280.27,-141.11,-2.29,-6.62,1.92,
05/25/2025,21:14:09.72,-900.88,-282.71,-141.11,-3.51,26.34,11.92,
05/25/2025,21:14:09.74,-917.97,-276.37,-110.84,1.55,41.77,21.07,
05/25/2025,21:14:09.76,-938.96,-276.86,-105.96,2.50,37.68,20.30,
05/25/2025,21:14:09.78,-972.17,-275.39,-102.54,-1.28,44.30,31.10,
05/25/2025,21:14:09.80,-1000.98,-285.64,-134.77,0.82,3.08,17.90,
05/25/2025,21:14:09.82,-958.98,-245.61,-146.97,-1.68,19.27,16.04,
05/25/2025,21:14:09.87,-1006.84,-258.30,-148.44,-2.59,28.08,19.48,
05/25/2025,21:14:09.89,-1025.88,-248.05,-143.07,-2.50,11.34,5.46,
05/25/2025,21:14:09.91,-968.75,-248.05,-183.11,-2.65,14.97,-4.21,
05/25/2025,21:14:09.93,-952.15,-228.03,-122.56,-3.99,27.44,-1.40,
05/25/2025,21:14:09.95,-973.14,-236.82,-109.38,-15.30,37.10,-0.21,
05/25/2025,21:14:09.97,-1026.86,-227.05,-166.02,-23.63,25.18,-3.14,
05/25/2025,21:14:09.99,-941.89,-213.38,-317.38,-5.64,17.56,-5.52,
05/25/2025,21:14:10.01,-835.45,-184.08,-303.22,1.59,20.15,6.62,
05/25/2025,21:14:10.03,-914.06,-236.82,-230.96,-1.04,21.65,6.16,
05/25/2025,21:14:10.05,-948.73,-230.47,-233.89,0.46,52.38,19.12,
05/25/2025,21:14:10.07,-1012.21,-232.42,-201.17,1.95,33.14,10.95,
05/25/2025,21:14:10.09,-986.82,-208.50,-240.72,5.34,2.68,5.34,
05/25/2025,21:14:10.11,-979.98,-210.45,-201.17,4.60,-59.63,0.98,
05/25/2025,21:14:10.13,-941.89,-217.77,-245.12,-0.24,-46.55,-0.43,
05/25/2025,21:14:10.15,-962.89,-231.45,-203.12,0.03,-39.27,-0.34,
05/25/2025,21:14:10.17,-966.80,-227.54,-166.50,3.57,-27.16,2.93,
05/25/2025,21:14:10.19,-976.07,-224.12,-174.80,2.96,-10.79,4.27,
05/25/2025,21:14:10.21,-1002.44,-233.40,-178.22,-0.73,-16.10,-1.55,
05/25/2025,21:14:10.23,-911.62,-210.45,-172.85,-6.34,15.76,2.77,
05/25/2025,21:14:10.25,-937.99,-235.35,-172.36,0.00,10.15,6.80,
05/25/2025,21:14:10.27,-1007.81,-225.10,-185.06,-1.31,6.98,3.05,
05/25/2025,21:14:10.29,-968.75,-207.03,-124.02,0.61,-0.58,4.66,
05/25/2025,21:14:10.31,-918.46,-198.73,-159.18,-4.66,12.35,4.24,
05/25/2025,21:14:10.33,-996.09,-216.80,-191.89,-5.27,5.06,0.91,
05/25/2025,21:14:10.38,-947.27,-208.98,-197.75,-2.32,-4.94,7.56,
05/25/2025,21:14:10.40,-971.19,-197.27,-196.29,-0.79,-5.37,5.21,
05/25/2025,21:14:10.42,-993.65,-207.52,-182.62,-0.27,-10.98,-0.58,
05/25/2025,21:14:10.44,-965.82,-203.61,-164.06,-0.70,-22.23,-2.71,
05/25/2025,21:14:10.46,-914.55,-191.41,-195.31,-3.41,-10.03,3.93,
05/25/2025,21:14:10.48,-998.54,-192.87,-199.22,-3.87,10.37,6.25,
05/25/2025,21:14:10.50,-1017.09,-207.52,-194.34,0.06,-2.59,5.46,
05/25/2025,21:14:10.52,-994.14,-207.52,-143.55,0.76,-12.65,2.50,
05/25/2025,21:14:10.54,-932.62,-202.15,-173.83,-1.80,-12.84,-3.75,
05/25/2025,21:14:10.56,-974.61,-195.31,-165.53,-0.88,0.24,3.99,
05/25/2025,21:14:10.58,-1013.18,-209.47,-160.16,0.06,7.62,6.22,
05/25/2025,21:14:10.60,-952.64,-184.08,-126.46,2.71,-12.07,5.70,
05/25/2025,21:14:10.62,-947.27,-212.40,-205.57,0.64,-13.45,4.82,
05/25/2025,21:14:10.64,-980.96,-202.15,-175.29,-0.49,-20.64,-0.37,
05/25/2025,21:14:10.66,-941.41,-184.08,-138.18,-0.27,-4.88,5.06,
05/25/2025,21:14:10.68,-978.03,-166.02,-172.36,-0.43,-1.16,5.49,
05/25/2025,21:14:10.70,-1001.95,-178.71,-128.91,1.16,-7.96,6.52,
05/25/2025,21:14:10.73,-1029.30,-235.84,-199.22,5.18,-66.71,-7.84,
05/25/2025,21:14:10.75,-956.05,-185.55,-80.08,2.41,-74.97,-10.30,
05/25/2025,21:14:10.77,-1026.86,-207.52,-111.82,-1.52,-67.93,-8.84,
05/25/2025,21:14:10.79,-961.91,-213.38,-84.47,-1.16,-56.46,-24.15,
05/25/2025,21:14:10.81,-1015.14,-205.08,-21.48,-3.38,-50.15,-18.29,
05/25/2025,21:14:10.83,-933.59,-195.80,37.60,-8.54,-71.98,-19.24,
05/25/2025,21:14:10.85,-888.67,-210.45,19.04,-6.49,-55.88,-9.70,
05/25/2025,21:14:10.91,-978.52,-224.61,-92.29,3.41,11.65,9.15,
05/25/2025,21:14:10.93,-1023.44,-209.47,-0.98,9.63,-8.26,12.80,
05/25/2025,21:14:10.95,-1032.23,-220.21,-14.16,1.59,-12.71,2.41,
05/25/2025,21:14:10.97,-987.79,-192.38,41.99,1.43,-3.69,6.22,
05/25/2025,21:14:10.99,-983.40,-191.89,30.27,-0.06,-4.63,8.78,
05/25/2025,21:14:11.01,-1007.32,-202.15,52.25,1.86,-13.29,6.19,
05/25/2025,21:14:11.04,-978.03,-198.24,41.02,15.00,-69.63,5.91,
05/25/2025,21:14:11.06,-1012.21,-229.00,11.23,-0.06,-55.21,10.00,
05/25/2025,21:14:11.08,-1021.97,-196.78,85.45,0.30,-39.42,1.86,
05/25/2025,21:14:11.10,-1001.95,-203.61,117.68,-2.32,-38.17,-4.51,
05/25/2025,21:14:11.12,-963.38,-213.38,137.70,0.40,-26.71,-10.55,
05/25/2025,21:14:11.14,-979.49,-228.52,149.90,-6.25,-16.95,-12.38,
05/25/2025,21:14:11.16,-988.77,-210.45,107.91,-7.38,-8.32,-14.12,
05/25/2025,21:14:11.18,-881.35,-196.29,133.79,4.02,-47.65,-12.87,
05/25/2025,21:14:11.20,-951.66,-217.29,169.92,-2.99,-78.20,-13.41,
05/25/2025,21:14:11.22,-954.59,-213.38,192.87,-1.13,-67.07,-14.45,
05/25/2025,21:14:11.24,-940.92,-206.05,213.38,3.29,-86.52,-10.30,
05/25/2025,21:14:11.26,-984.86,-258.79,284.67,-8.17,-67.87,-4.94,
05/25/2025,21:14:11.28,-916.02,-214.84,333.98,-26.31,-70.67,-1.80,
05/25/2025,21:14:11.30,-935.55,-223.63,206.05,-16.04,-51.28,-3.08,
05/25/2025,21:14:11.32,-943.36,-226.07,260.74,-3.02,-52.13,-11.89,
05/25/2025,21:14:11.34,-939.45,-243.65,278.32,2.84,-34.36,-7.96,
05/25/2025,21:14:11.36,-902.83,-226.56,306.64,8.11,-15.46,-5.15,
05/25/2025,21:14:11.41,-933.11,-222.66,326.17,1.59,25.67,1.01,
05/25/2025,21:14:11.43,-942.38,-236.33,331.54,0.82,33.54,1.95,
05/25/2025,21:14:11.45,-934.08,-253.42,291.99,4.85,73.96,-1.10,
05/25/2025,21:14:11.47,-948.73,-251.46,272.95,8.90,115.12,-4.27,
05/25/2025,21:14:11.49,-983.89,-239.75,250.49,11.86,147.07,-18.17,
05/25/2025,21:14:11.51,-999.51,-262.70,157.23,12.93,166.55,-14.66,
05/25/2025,21:14:11.53,-958.50,-242.19,161.62,12.04,125.46,-14.36,
05/25/2025,21:14:11.55,-890.14,-249.02,147.95,7.26,149.02,-0.98,
05/25/2025,21:14:11.57,-1007.32,-237.79,27.34,-0.21,152.44,6.55,
05/25/2025,21:14:11.59,-1017.58,-234.38,-4.88,-6.07,131.13,3.66,
05/25/2025,21:14:11.61,-988.77,-227.54,-27.83,-3.84,92.16,-2.68,
05/25/2025,21:14:11.63,-957.03,-251.95,-62.50,-1.31,68.84,-0.18,
05/25/2025,21:14:11.65,-958.50,-252.93,-95.70,-4.33,66.46,-3.60,
05/25/2025,21:14:11.67,-950.20,-250.00,-176.76,-20.27,111.34,0.98,
05/25/2025,21:14:11.69,-948.24,-230.96,-142.09,-12.41,76.98,7.80,
05/25/2025,21:14:11.71,-1008.30,-251.95,-266.60,0.15,70.00,2.32,
05/25/2025,21:14:11.73,-965.82,-306.64,-342.77,15.46,101.43,-11.49,
05/25/2025,21:14:11.75,-861.82,-246.58,-284.18,20.46,119.57,-4.88,
05/25/2025,21:14:11.77,-895.02,-256.35,-388.18,13.17,109.82,-3.05,
05/25/2025,21:14:11.79,-911.62,-264.65,-322.75,10.30,89.57,4.27,
05/25/2025,21:14:11.81,-932.13,-282.71,-384.28,8.11,69.12,3.45,
05/25/2025,21:14:11.83,-924.80,-278.32,-336.43,13.84,52.35,-9.42,
05/25/2025,21:14:11.85,-906.74,-262.70,-342.29,12.20,27.50,-5.03,
05/25/2025,21:14:11.87,-900.88,-252.44,-395.02,1.62,14.66,-8.90,
05/25/2025,21:14:11.92,-870.12,-248.54,-439.94,-2.01,43.26,11.52,
05/25/2025,21:14:11.94,-899.41,-228.03,-411.13,-2.23,20.40,3.99,
05/25/2025,21:14:11.96,-896.48,-233.40,-406.25,0.06,14.42,4.76,
05/25/2025,21:14:11.98,-895.02,-250.49,-393.55,2.47,-5.37,-0.21,
05/25/2025,21:14:12.00,-875.00,-238.77,-415.04,-1.46,-10.88,-4.30,
05/25/2025,21:14:12.02,-887.21,-255.86,-379.39,0.61,-18.08,-0.12,
05/25/2025,21:14:12.04,-854.98,-262.70,-395.51,-2.16,-0.95,-0.58,
05/25/2025,21:14:12.06,-882.81,-247.07,-390.62,3.35,-13.45,-2.20,
05/25/2025,21:14:12.08,-900.88,-261.23,-384.77,5.30,-18.23,-2.87,
05/25/2025,21:14:12.10,-915.53,-258.30,-345.21,3.26,-33.51,-7.13,
05/25/2025,21:14:12.12,-904.30,-245.61,-352.05,3.90,-44.18,-7.99,
05/25/2025,21:14:12.14,-909.67,-259.28,-380.86,2.56,-50.85,-8.08,
05/25/2025,21:14:12.16,-893.07,-256.35,-321.29,6.55,-42.13,-3.69,
05/25/2025,21:14:12.18,-930.18,-270.02,-309.08,-0.21,-29.94,-5.85,
05/25/2025,21:14:12.20,-944.82,-264.65,-273.44,-3.35,-64.97,-4.09,
05/25/2025,21:14:12.22,-919.43,-276.86,-306.64,-8.99,-86.34,-4.85,
05/25/2025,21:14:12.24,-904.30,-272.95,-268.55,-5.09,-50.18,1.28,
05/25/2025,21:14:12.26,-942.38,-259.28,-251.46,-6.40,-36.31,0.73,
05/25/2025,21:14:12.28,-935.06,-259.77,-269.53,-9.57,-21.28,-3.26,
05/25/2025,21:14:12.30,-944.34,-262.21,-247.56,-1.98,-13.29,-0.61,
05/25/2025,21:14:12.32,-958.01,-274.41,-232.42,-2.68,-3.38,0.73,
05/25/2025,21:14:12.34,-945.80,-276.37,-238.28,-3.99,5.40,-0.79,
05/25/2025,21:14:12.36,-933.59,-262.21,-237.79,-5.91,33.45,2.29,
05/25/2025,21:14:12.38,-932.62,-257.32,-233.89,-1.04,21.83,4.63,
05/25/2025,21:14:12.44,-931.64,-265.14,-269.04,-1.31,28.87,-1.80,
05/25/2025,21:14:12.46,-959.96,-264.65,-276.37,3.14,13.45,-4.76,
05/25/2025,21:14:12.48,-916.50,-286.13,-261.72,4.54,-5.40,-7.20,
05/25/2025,21:14:12.50,-940.92,-259.28,-272.95,3.48,-16.52,-9.94,
05/25/2025,21:14:12.52,-934.08,-257.81,-261.23,5.73,-23.69,-9.18,
05/25/2025,21:14:12.54,-924.32,-276.86,-263.18,9.39,-55.76,-7.44,
05/25/2025,21:14:12.56,-941.41,-274.41,-217.29,6.62,-43.93,-2.50,
05/25/2025,21:14:12.58,-996.09,-274.90,-229.00,5.34,-92.16,-12.13,
05/25/2025,21:14:12.60,-917.97,-269.53,-172.36,7.71,-117.20,-12.56,
05/25/2025,21:14:12.62,-981.45,-283.69,-133.79,7.04,-111.10,-9.24,
05/25/2025,21:14:12.64,-910.64,-283.69,-96.68,8.26,-112.26,-2.87,
05/25/2025,21:14:12.66,-985.35,-293.95,-33.20,-0.30,-68.90,-1.55,
05/25/2025,21:14:12.68,-1023.44,-240.72,-1.95,-9.15,-105.98,-3.48,
05/25/2025,21:14:12.70,-870.12,-268.07,-62.01,3.96,-144.21,10.73,
05/25/2025,21:14:12.72,-911.13,-252.93,32.23,28.17,-145.27,21.01,
05/25/2025,21:14:12.74,-992.68,-260.74,136.23,14.05,-133.60,36.83,
05/25/2025,21:14:12.76,-1011.72,-251.95,149.90,14.70,-131.49,29.51,
05/25/2025,21:14:12.78,-932.62,-280.76,195.80,8.35,-67.38,27.13,
05/25/2025,21:14:12.80,-958.50,-246.58,224.12,0.18,-51.37,18.35,
05/25/2025,21:14:12.82,-937.01,-262.70,243.65,5.79,-63.35,16.10,
05/25/2025,21:14:12.84,-934.08,-201.66,266.60,3.84,-84.48,11.92,
05/25/2025,21:14:12.86,-890.14,-246.09,310.06,2.32,-115.52,13.99,
05/25/2025,21:14:12.88,-960.94,-266.60,307.62,2.38,-84.36,11.28,
05/25/2025,21:14:12.90,-919.92,-219.73,345.21,-2.90,-37.32,8.69,
05/25/2025,21:14:12.95,-872.56,-228.52,417.48,-4.51,-87.23,6.31,
05/25/2025,21:14:12.97,-867.19,-263.67,330.08,-0.70,-48.90,16.25,
05/25/2025,21:14:12.99,-926.76,-222.17,398.44,1.95,-1.31,-0.06,
05/25/2025,21:14:13.01,-842.77,-197.75,368.16,-9.24,41.52,8.14,
05/25/2025,21:14:13.03,-907.23,-178.71,395.51,-6.40,60.18,14.18,
05/25/2025,21:14:13.05,-921.39,-184.08,402.34,13.69,0.95,20.03,
05/25/2025,21:14:13.07,-940.43,-204.10,402.34,20.91,2.04,15.30,
05/25/2025,21:14:13.09,-948.73,-173.34,452.15,13.66,1.19,11.43,
05/25/2025,21:14:13.11,-922.85,-191.89,424.32,1.52,-17.84,2.93,
05/25/2025,21:14:13.13,-935.06,-174.80,408.20,-1.86,5.40,3.69,
05/25/2025,21:14:13.15,-914.55,-175.78,416.02,2.74,-1.80,-2.26,
05/25/2025,21:14:13.17,-888.67,-162.60,418.95,-2.29,-42.32,-8.90,
05/25/2025,21:14:13.19,-908.20,-188.96,414.06,4.63,-68.81,-7.65,
05/25/2025,21:14:13.21,-868.65,-210.94,425.29,2.04,-46.25,-6.98,
05/25/2025,21:14:13.23,-890.14,-194.34,442.87,2.32,-18.11,-3.26,
05/25/2025,21:14:13.25,-903.32,-207.52,471.68,3.32,-19.42,-5.61,
05/25/2025,21:14:13.27,-875.49,-200.20,460.45,-0.27,5.09,-5.79,
05/25/2025,21:14:13.29,-888.67,-193.36,466.31,2.90,7.41,-8.11,
05/25/2025,21:14:13.31,-869.63,-192.38,436.52,-0.15,25.06,-1.40,
05/25/2025,21:14:13.33,-874.51,-180.18,426.27,-2.07,51.04,3.20,
05/25/2025,21:14:13.35,-893.55,-199.22,401.37,-1.52,87.23,-3.51,
05/25/2025,21:14:13.37,-923.83,-216.80,393.55,-6.55,142.04,-2.87,
05/25/2025,21:14:13.39,-943.36,-187.50,311.52,-17.26,219.45,-11.46,
05/25/2025,21:14:13.41,-902.83,-186.52,188.96,-13.41,254.24,-1.74,
05/25/2025,21:14:13.46,-870.12,-208.01,57.13,0.06,131.80,15.79,
05/25/2025,21:14:13.48,-997.56,-176.27,56.15,-3.08,140.88,25.40,
05/25/2025,21:14:13.50,-1013.67,-152.83,2.44,6.31,91.95,26.25,
05/25/2025,21:14:13.52,-993.65,-175.29,-20.51,7.93,82.41,23.51,
05/25/2025,21:14:13.54,-998.54,-154.79,-45.41,8.96,81.01,17.23,
05/25/2025,21:14:13.56,-999.51,-146.48,-85.94,4.12,60.98,8.78,
05/25/2025,21:14:13.58,-1013.67,-144.53,-108.40,2.01,37.01,-3.69,
05/25/2025,21:14:13.60,-999.51,-160.64,-108.89,-3.84,28.90,-3.75,
05/25/2025,21:14:13.62,-950.20,-165.04,-119.14,-2.77,41.16,-5.70,
05/25/2025,21:14:13.64,-999.02,-155.76,-110.35,-3.41,47.87,-5.76,
